take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.06,-0.17,26,0.02339627552195743,0.02342851163172267,0.02346074774148791,0.5041230519561243,0.03413796597504154,0.0002803139979586044,0.46145866807087565,10.0
0.04,-0.19,27,0.02339194843401461,0.02340280016584415,0.02341365189767369,0.7005544170763862,0.019012101583161748,9.436288547423994e-05,0.28033911845497783,10.0
0.04,-0.19,28,0.02339194843401461,0.02340280016584415,0.02341365189767369,0.7005544170763862,0.019012101583161748,9.436288547423994e-05,0.28033911845497783,10.0
0.04,-0.18,27,0.023260415392530712,0.02327047760077131,0.023280539809011905,0.6990880639574305,0.020481342967222656,9.147462036905573e-05,0.28033911845497783,10.0
0.04,-0.18,28,0.023260415392530712,0.02327047760077131,0.023280539809011905,0.6990880639574305,0.020481342967222656,9.147462036905573e-05,0.28033911845497783,10.0
0.04,-0.2,27,0.023233847566021915,0.023317401613106362,0.02340095566019081,0.7006917661459432,0.018272831673375334,0.0006962837257037277,0.28033911845497783,10.0
0.04,-0.2,28,0.023233847566021915,0.023317401613106362,0.02340095566019081,0.7006917661459432,0.018272831673375334,0.0006962837257037277,0.28033911845497783,10.0
0.04,-0.19,29,0.023233804000490802,0.02324465573232034,0.02325550746414988,0.7005544170763862,0.01984444070697126,9.436288547423994e-05,0.2795067793311683,10.0
0.07,-0.2,26,0.02321365819675575,0.023244646600325818,0.023275635003895886,0.3895451641159397,0.015042972726651508,0.00022954373014865353,0.5951823194272602,10.0
0.07,-0.19,26,0.02314978551363195,0.02322232573364066,0.02329486595364937,0.3890830222864599,0.015684240657205556,0.0005580016923747064,0.5946747353639599,10.0
0.05,-0.16,29,0.023124979599456787,0.023254450781977364,0.02338392196449794,0.6340035086266206,0.04611191506806568,0.0012330588811483238,0.3186515174241655,10.0
0.05,-0.18,21,0.023081112893696933,0.023092811317661718,0.023104509741626506,0.5333005145808108,0.014253345881683761,0.00010172542578074601,0.45234441411172466,10.0
0.05,-0.18,22,0.023081112893696933,0.023092811317661718,0.023104509741626506,0.5333005145808108,0.014253345881683761,0.00010172542578074601,0.45234441411172466,10.0
0.05,-0.18,23,0.023081112893696933,0.023092811317661718,0.023104509741626506,0.5333005145808108,0.014253345881683761,0.00010172542578074601,0.45234441411172466,10.0
0.04,-0.2,29,0.02306737974126001,0.023150933788344458,0.023234487835428905,0.7006917661459432,0.019105170797184847,0.0006962837257037277,0.2795067793311683,10.0
0.04,-0.17,26,0.02272010992590907,0.022733077409761885,0.022746044893614703,0.6968246006941184,0.024305171341168982,0.00012349984621730053,0.2787467281184954,10.0
0.05,-0.18,18,0.022445831855283715,0.0224575302792485,0.022469228703213287,0.5057267278258641,0.010123299774271993,0.00010172542578074601,0.4840482469740831,10.0
0.05,-0.18,19,0.022445831855283715,0.0224575302792485,0.022469228703213287,0.5057267278258641,0.010123299774271993,0.00010172542578074601,0.4840482469740831,10.0
0.06,-0.14,30,0.0224174878640524,0.022842817451603242,0.023268147039154082,0.6462725099223853,0.10545286649085381,0.004253295875508429,0.24402132771125246,10.0
0.03,-0.2,30,0.02235260624828473,0.022418420350183522,0.022484234452082308,0.8774797431597728,0.014286633694291924,0.0005722965382503376,0.10766132660768485,10.0
0.05,-0.19,18,0.022345560217702513,0.022357290054747302,0.02236901989179209,0.5057349720526113,0.010119032331265654,9.774864203989673e-05,0.4840482469740831,10.0
0.05,-0.19,19,0.022345560217702513,0.022357290054747302,0.02236901989179209,0.5057349720526113,0.010119032331265654,9.774864203989673e-05,0.4840482469740831,10.0
0.05,-0.19,20,0.02234341105817694,0.02235514089522173,0.022366870732266515,0.5057349720526113,0.010130343697189716,9.774864203989673e-05,0.4840369356081591,10.0
0.05,-0.18,24,0.022285211399615795,0.022312594879276483,0.02233997835893717,0.5421366027899298,0.02099309800711866,0.00023811721444076415,0.43663218198851084,10.0
0.05,-0.18,25,0.022285211399615795,0.022312594879276483,0.02233997835893717,0.5421366027899298,0.02099309800711866,0.00023811721444076415,0.43663218198851084,10.0
0.05,-0.2,18,0.022260234680272977,0.022290691298286133,0.02232114791629929,0.5058023411418254,0.009905758939986214,0.00024365294410526116,0.4840482469740831,10.0
0.05,-0.2,19,0.022260234680272977,0.022290691298286133,0.02232114791629929,0.5058023411418254,0.009905758939986214,0.00024365294410526116,0.4840482469740831,10.0
