take_profit,stop_loss,timeout,expectancy_conservative,expectancy_midpoint,expectancy_optimistic,p_tp_first,p_sl_first,p_same_day,p_timeout,cost_bps
0.14,-0.2,20,0.037228411166420505,0.03817653413867266,0.039124657110924825,0.48899864746645794,0.14557980343999358,0.005577193954424466,0.35984435513912405,10.0
0.14,-0.2,21,0.037228411166420505,0.03817653413867266,0.039124657110924825,0.48899864746645794,0.14557980343999358,0.005577193954424466,0.35984435513912405,10.0
0.11,-0.2,30,0.036977233746506334,0.037876876563265084,0.03877651938002382,0.6781658834446485,0.17730091995712985,0.005804147204895136,0.1387290493933266,10.0
0.11,-0.19,28,0.03681889881351734,0.037692335640807234,0.03856577246809713,0.6674499680597479,0.18154865451835647,0.005822912181932608,0.14517846523996297,10.0
0.11,-0.19,29,0.03681889881351734,0.037692335640807234,0.03856577246809713,0.6674499680597479,0.18154865451835647,0.005822912181932608,0.14517846523996297,10.0
0.14,-0.19,22,0.03681850271124526,0.037822100294636125,0.03882569787802699,0.49897068734284816,0.16253545101818373,0.006082409596308293,0.3324114520426598,10.0
0.11,-0.19,27,0.03669520684929641,0.037568643676586314,0.03844208050387621,0.6663254956577396,0.1815486545183565,0.005822912181932609,0.14630293764197141,10.0
0.15,-0.19,22,0.036645638887247034,0.038044196467256784,0.03944275404726655,0.4741298028757361,0.16795125146431641,0.008226809294175057,0.34969213636577245,10.0
0.1,-0.2,22,0.036596629385555135,0.03718372213583515,0.037770814886115174,0.6393808250406381,0.12779331392400994,0.003913951668533463,0.22891190936681852,10.0
0.1,-0.18,28,0.03657709213084927,0.03732342306710932,0.03806975400336938,0.72244878331718,0.18726787696804814,0.005330935259000365,0.0849524044557715,10.0
0.1,-0.18,29,0.03657709213084927,0.03732342306710932,0.03806975400336938,0.72244878331718,0.18726787696804814,0.005330935259000365,0.0849524044557715,10.0
0.1,-0.18,30,0.036532560772013986,0.03727889170827403,0.03802522264453409,0.72244878331718,0.18751527340602195,0.005330935259000365,0.0847050080177977,10.0
0.11,-0.2,22,0.03650213286547824,0.03716883528763757,0.0378355377097969,0.5894485419367317,0.13238472778839622,0.004301305949415014,0.27386542432545713,10.0
0.13,-0.19,30,0.03641445507269413,0.03778898970325114,0.039163524333808146,0.6025305129286229,0.20674869333810736,0.00859084144098132,0.18212995229228843,10.0
0.15,-0.17,28,0.03631728341657439,0.03782284799706638,0.03932841257755837,0.5466041981113197,0.2533746113726518,0.009409778628074957,0.19061141188795364,10.0
0.1,-0.18,27,0.0358131954995527,0.03655952643581275,0.03730585737207281,0.7148098170042143,0.18726787696804814,0.005330935259000365,0.0925913707687372,10.0
0.09,-0.2,27,0.03565762987462389,0.037506536245291974,0.039355442615960065,0.7549927332143245,0.14370750215492598,0.012751078418400574,0.08854868621234899,10.0
0.09,-0.2,28,0.03565762987462389,0.037506536245291974,0.039355442615960065,0.7549927332143245,0.14370750215492598,0.012751078418400574,0.08854868621234899,10.0
0.09,-0.2,29,0.03565762987462389,0.037506536245291974,0.039355442615960065,0.7549927332143245,0.14370750215492598,0.012751078418400574,0.08854868621234899,10.0
0.11,-0.19,30,0.03559350980265643,0.03646694662994633,0.037340383457236226,0.6674499680597479,0.18799807036499283,0.005822912181932608,0.13872904939332656,10.0
0.15,-0.16,28,0.03549433437156948,0.03694779978311375,0.03840126519465801,0.5391818887144616,0.2680162346439871,0.009377196203511382,0.18342468043803997,10.0
0.12,-0.2,29,0.0354722675485907,0.03681018721628933,0.038148106883987946,0.6187085368440288,0.1805017864403474,0.008361997923116371,0.1924276787925075,10.0
0.13,-0.2,27,0.035221758357074195,0.0367700141359046,0.038318269914735005,0.5758192935004126,0.18379038063334932,0.009383368356547883,0.23100695750969025,10.0
0.1,-0.2,23,0.035210087778421724,0.03689377244838847,0.038577457118355224,0.6867385958704431,0.15109429457666793,0.011224564466444986,0.15094254508644409,10.0
0.1,-0.2,24,0.03521008777842171,0.03689377244838846,0.038577457118355196,0.686738595870443,0.15109429457666793,0.011224564466444984,0.15094254508644406,10.0
0.1,-0.2,25,0.03521008777842171,0.03689377244838846,0.038577457118355196,0.686738595870443,0.15109429457666793,0.011224564466444984,0.15094254508644406,10.0
0.12,-0.2,28,0.03503275487963989,0.03637067454733851,0.03770859421503713,0.6150459312694387,0.1805017864403474,0.008361997923116371,0.1960902843670976,10.0
0.14,-0.17,29,0.035031385936514677,0.036961229035483434,0.0388910721344522,0.5676910378916263,0.24311033682215666,0.012450600638508131,0.17674802464770878,10.0
0.14,-0.17,30,0.035031385936514677,0.036961229035483434,0.0388910721344522,0.5676910378916263,0.24311033682215666,0.012450600638508131,0.17674802464770878,10.0
0.13,-0.18,29,0.03496490410133979,0.036220181330157496,0.037475458558975196,0.5905992348704028,0.21864030629905956,0.008098562766565865,0.18266189606397173,10.0
0.1,-0.2,26,0.03495105224108538,0.03663473691105213,0.03831842158101887,0.686738595870443,0.15238947226334956,0.011224564466444984,0.14964736739976242,10.0
0.13,-0.18,30,0.034869154222436805,0.03612443145125452,0.03737970868007222,0.5905992348704029,0.21917225007074287,0.008098562766565866,0.18212995229228846,10.0
0.09,-0.2,30,0.034709897034639135,0.03655880340530722,0.03840770977597531,0.7549927332143245,0.14844616635484975,0.012751078418400574,0.0838100220124252,10.0
0.16,-0.2,29,0.0346433370889079,0.03621921494441607,0.03779509279992425,0.5117422224970075,0.2224222155780211,0.008754876975045426,0.25708068494992603,10.0
0.13,-0.19,22,0.0346229777891574,0.03553377238751106,0.03644456698586473,0.5167516393119543,0.16038508808342994,0.005692466239710433,0.3171708063649053,10.0
0.2,-0.2,29,0.03461677313746144,0.035259099125659804,0.035901425113858174,0.4285698298879903,0.24727433425969125,0.003211629940991833,0.3209442059113265,10.0
0.14,-0.17,28,0.034560402954124325,0.036490246053093076,0.03842008915206184,0.5643268737316953,0.24311033682215671,0.012450600638508134,0.1801121888076399,10.0
0.15,-0.2,20,0.03454796488234961,0.03550295003763934,0.03645793519292907,0.44492277236607397,0.1504951968325804,0.005457058030227006,0.39912497277111864,10.0
0.15,-0.2,21,0.03454796488234961,0.03550295003763934,0.03645793519292907,0.44492277236607397,0.1504951968325804,0.005457058030227006,0.39912497277111864,10.0
0.13,-0.18,28,0.03451292960999667,0.03576820683881438,0.03702348406763208,0.5871225080139173,0.2186403062990596,0.008098562766565866,0.18613862292045738,10.0
0.15,-0.2,17,0.03449255964140256,0.035304712316149296,0.036116864990896044,0.4121591600753343,0.12701569942236368,0.004640872427124227,0.4561842680751778,10.0
0.15,-0.2,18,0.03449255964140256,0.035304712316149296,0.036116864990896044,0.4121591600753343,0.12701569942236368,0.004640872427124227,0.4561842680751778,10.0
